1,2004,352,1130,24.12,81.3,470.4,0,-6999,684.3,-6999,-6999,-.037,0,0,0,0
2,2004,352,1130,0
2,2004,352,1140,0
2,2004,352,1150,0
1,2004,352,1200,25.16,76.7,783,0,-6999,684.2,-6999,-6999,-.037,0,0,0,0
2,2004,352,1200,0
2,2004,352,1210,0
2,2004,352,1220,0
1,2004,352,1230,25.92,68.35,959,0,-6999,684.1,-6999,-6999,-.037,0,0,0,0
2,2004,352,1230,0
2,2004,352,1240,0
2,2004,352,1250,0
1,2004,352,1300,26.77,66.3,944,0,-6999,683.7,-6999,-6999,-.037,0,0,0,0
2,2004,352,1300,0
2,2004,352,1310,0
2,2004,352,1320,0
1,2004,352,1330,27.29,63.12,947,0,-6999,683.5,-6999,-6999,-.037,0,0,0,0
2,2004,352,1330,0
2,2004,352,1340,0
2,2004,352,1350,0
1,2004,352,1400,27.62,61.83,723,0,-6999,683.2,-6999,-6999,-.037,0,0,0,0
2,2004,352,1400,0
2,2004,352,1410,0
2,2004,352,1420,0
1,2004,352,1430,27.87,60.35,762,0,-6999,682.7,-6999,-6999,-.037,0,0,0,0
2,2004,352,1430,0
2,2004,352,1440,0
2,2004,352,1450,0
1,2004,352,1500,28.36,58.56,743,0,-6999,682.2,-6999,-6999,-.037,0,0,0,0
2,2004,352,1500,0
2,2004,352,1510,0
2,2004,352,1520,0
1,2004,352,1530,28.78,56.63,731,0,-6999,681.8,-6999,-6999,-.037,0,0,0,0
2,2004,352,1530,0
2,2004,352,1540,0
2,2004,352,1550,0
1,2004,352,1600,28.61,53.91,514.7,583.3,-6999,681.4,-6999,-6999,-.037,0,0,0,0
2,2004,352,1600,0
2,2004,352,1610,0
2,2004,352,1620,0
1,2004,352,1630,28.51,53.98,374.3,1785,-6999,681.5,-6999,-6999,-.037,0,0,0,0
2,2004,352,1630,0
2,2004,352,1640,0
2,2004,352,1650,0
1,2004,352,1700,28.12,55.65,174.2,2605,-6999,681.6,-6999,-6999,-.037,0,0,0,0
2,2004,352,1700,0
2,2004,352,1710,0
2,2004,352,1720,0
1,2004,352,1730,27.79,58.75,123.9,1825,-6999,681.7,-6999,-6999,-.037,0,0,0,0
2,2004,352,1730,0
2,2004,352,1740,0
2,2004,352,1750,0
1,2004,352,1800,27.31,62.54,75.4,1189,-6999,682,-6999,-6999,-.037,0,0,0,0
2,2004,352,1800,0
2,2004,352,1810,0
2,2004,352,1820,0
1,2004,352,1830,26.57,66.3,24.91,982,-6999,682.1,-6999,-6999,-.037,0,0,0,0
2,2004,352,1830,0
2,2004,352,1840,0
2,2004,352,1850,0
1,2004,352,1900,24.84,72.5,3.574,960,-6999,682.5,-6999,-6999,-.037,0,0,0,0
2,2004,352,1900,0
2,2004,352,1910,0
2,2004,352,1920,0
1,2004,352,1930,24.4,73.3,.008,885,-6999,682.6,-6999,-6999,-.037,0,0,0,0
2,2004,352,1930,0
2,2004,352,1940,0
2,2004,352,1950,0
1,2004,352,2000,24.48,73.3,.001,291.8,-6999,682.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2000,0
2,2004,352,2010,0
2,2004,352,2020,0
1,2004,352,2030,22.84,82.4,0,0,-6999,683.4,-6999,-6999,-.037,0,0,0,0
2,2004,352,2030,0
2,2004,352,2040,0
2,2004,352,2050,0
1,2004,352,2100,21.63,87.4,0,0,-6999,683.7,-6999,-6999,-.037,0,0,0,0
2,2004,352,2100,0
2,2004,352,2110,0
2,2004,352,2120,0
1,2004,352,2130,20.86,92.6,0,0,-6999,683.8,-6999,-6999,-.037,0,0,0,0
2,2004,352,2130,0
2,2004,352,2140,0
2,2004,352,2150,0
1,2004,352,2200,20.42,95.1,0,0,-6999,683.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2200,0
2,2004,352,2210,0
2,2004,352,2220,0
1,2004,352,2230,20.74,92,0,0,-6999,683.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2230,0
2,2004,352,2240,0
2,2004,352,2250,0
1,2004,352,2300,20.62,88.6,0,0,-6999,683.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2300,0
2,2004,352,2310,0
2,2004,352,2320,0
1,2004,352,2330,20.4,87.1,0,0,-6999,683.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2330,0
2,2004,352,2340,0
2,2004,352,2350,0
1,2004,352,2400,20.3,86.9,0,0,-6999,683.9,-6999,-6999,-.037,0,0,0,0
2,2004,352,2400,0
3,2004,352,2400,29.49,18.47,23.03,101.3,901,47.79,1544,78.7,-6999,0,-6999,0,-6999,24.9
2,2004,353,10,0
2,2004,353,20,0
1,2004,353,30,20.26,87.7,0,0,-6999,683.6,-6999,-6999,-.037,0,0,0,0
2,2004,353,30,0
2,2004,353,40,0
2,2004,353,50,0
1,2004,353,100,20.19,88.4,.005,0,-6999,683.4,-6999,-6999,-.037,0,0,0,0
2,2004,353,100,0
2,2004,353,110,0
2,2004,353,120,0
1,2004,353,130,18.97,96.2,.009,0,-6999,683.4,-6999,-6999,-.037,0,0,0,0
2,2004,353,130,.2
2,2004,353,140,.1
2,2004,353,150,0
1,2004,353,200,18.36,99.4,.068,0,-6999,683.2,-6999,-6999,-.037,0,0,0,0
2,2004,353,200,.3
2,2004,353,210,0
2,2004,353,220,.2
1,2004,353,230,18.24,100,.002,0,-6999,683.1,-6999,-6999,-.037,0,0,0,0
2,2004,353,230,0
2,2004,353,240,0
2,2004,353,250,0
1,2004,353,300,18.4,99.4,.113,0,-6999,683,-6999,-6999,-.037,0,0,0,0
2,2004,353,300,0
2,2004,353,310,0
2,2004,353,320,0
1,2004,353,330,18.62,98.8,.178,0,-6999,683,-6999,-6999,-.037,0,0,0,0
2,2004,353,330,0
2,2004,353,340,0
2,2004,353,350,0
