10,2004,30,1430,27.95,57.5,820,0,-6999,684.5,-6999,-6999,-.037,.2,.2,.2,189.6
20,2004,30,1430,0
20,2004,30,1440,0
20,2004,30,1450,0
10,2004,30,1500,28.35,55.8,875,0,-6999,684.2,-6999,-6999,-.037,.2,.2,.2,177.8
20,2004,30,1500,0
20,2004,30,1510,0
20,2004,30,1520,0
10,2004,30,1530,28.41,55.06,877,15.31,-6999,684.2,-6999,-6999,-.037,.2,.2,.2,215.1
20,2004,30,1530,0
20,2004,30,1540,0
20,2004,30,1550,0
10,2004,30,1600,25.14,71.6,267.2,131.7,-6999,683.7,-6999,-6999,-.037,.2,.2,.2,11.82
20,2004,30,1600,0
20,2004,30,1610,0
20,2004,30,1620,0
10,2004,30,1630,23.45,76.2,119.2,0,-6999,683.7,-6999,-6999,-.037,.2,.2,.2,5.44
20,2004,30,1630,0
20,2004,30,1640,8.7
20,2004,30,1650,14.6
10,2004,30,1700,19.88,92.2,5.685,0,-6999,684.9,-6999,-6999,-.037,.2,.2,.2,196.7
20,2004,30,1700,13.1
20,2004,30,1710,6.3
20,2004,30,1720,1.6
10,2004,30,1730,17.63,97.7,7.63,0,-6999,684.4,-6999,-6999,-.037,.2,.2,.2,85.4
20,2004,30,1730,.9
20,2004,30,1740,.3
20,2004,30,1750,0
10,2004,30,1800,18.51,99.7,8.24,0,-6999,684.5,-6999,-6999,-.037,.2,.2,.2,43.66
20,2004,30,1800,.1
20,2004,30,1810,0
20,2004,30,1820,0
10,2004,30,1830,18.78,99.9,16.59,0,-6999,684.2,-6999,-6999,-.037,.2,.2,.2,26.69
20,2004,30,1830,0
20,2004,30,1840,0
20,2004,30,1850,0
10,2004,30,1900,18.7,99.8,17.84,0,-6999,684.2,-6999,-6999,-.037,.2,.2,.2,20.51
20,2004,30,1900,0
20,2004,30,1910,0
20,2004,30,1920,0
10,2004,30,1930,18.36,99.8,.737,0,-6999,684.5,-6999,-6999,-.037,.2,.2,.2,33.08
20,2004,30,1930,0
20,2004,30,1940,0
20,2004,30,1950,0
10,2004,30,2000,18.2,100,0,0,-6999,685,-6999,-6999,-.037,.2,.2,.2,36.32
20,2004,30,2000,0
20,2004,30,2010,0
20,2004,30,2020,0
10,2004,30,2030,18.01,100.1,0,0,-6999,685.3,-6999,-6999,-.037,.2,.2,.2,28.27
20,2004,30,2030,0
20,2004,30,2040,0
20,2004,30,2050,0
10,2004,30,2100,18.07,100.2,0,0,-6999,685.4,-6999,-6999,-.037,.2,.2,.2,23.42
20,2004,30,2100,0
20,2004,30,2110,0
20,2004,30,2120,0
10,2004,30,2130,18.32,100.2,0,0,-6999,685.5,-6999,-6999,-.037,.2,.2,.2,12.93
20,2004,30,2130,0
20,2004,30,2140,0
20,2004,30,2150,0
10,2004,30,2200,18.54,99.6,0,0,-6999,685.6,-6999,-6999,-.037,.2,.2,.2,14.1
20,2004,30,2200,0
20,2004,30,2210,0
20,2004,30,2220,0
10,2004,30,2230,18.82,98,0,0,-6999,685.9,-6999,-6999,-.037,.2,.2,.2,356.5
20,2004,30,2230,0
20,2004,30,2240,0
20,2004,30,2250,0
10,2004,30,2300,19.24,94.9,0,0,-6999,685.9,-6999,-6999,-.037,.2,.2,.2,292.3
20,2004,30,2300,0
20,2004,30,2310,0
20,2004,30,2320,0
10,2004,30,2330,19.09,95.8,0,0,-6999,685.8,-6999,-6999,-.037,.2,.2,.2,255.8
20,2004,30,2330,0
20,2004,30,2340,0
20,2004,30,2350,0
10,2004,30,2400,19.12,95.8,0,0,-6999,685.6,-6999,-6999,-.037,.2,.2,.2,231.8
20,2004,30,2400,0
